1103,1,원산지표시 우수음식점,11,고주몽 화로구이,205826.4114,451495.5444,동대문구 장안동 433-5 ,2243-9592
1105,1,원산지표시 우수음식점,11,함경면옥,202925.9108,453216.6624,동대문구 제기동 1158-49 ,921-7300
864,1,원산지표시 우수음식점,11,하루원,206335.0738,452889.2399,동대문구 장안동 304-3,2215-2244
1319,1,원산지표시 우수음식점,11,수미방,205291.4228,455118.6235,동대문구 이문동 287-22 ,967-5292
1320,1,원산지표시 우수음식점,11,영화장,205380.0584,455222.6049,동대문구 이문동 288-23 ,967-9595
1321,1,원산지표시 우수음식점,11,다오가든,206556.6628,452573.5913,동대문구 장안동 331-13 ,2212-2540
1323,1,원산지표시 우수음식점,11,양촌리,205577.438,451395.3994,동대문구 장안동 416-10 ,
1327,1,원산지표시 우수음식점,11,국가대표바지락손칼국수,205940.3147,451563.4101,동대문구 장안동 448-1 ,02-2247-4389
1318,1,원산지표시 우수음식점,11,올터쭈꾸미,205006.9952,452140.9967,동대문구 답십리동 268-4 ,2246-3538
1328,1,원산지표시 우수음식점,11,천수만바지락칼국수,206010.5617,451320.7867,동대문구 장안동 465-8 ,
1324,1,원산지표시 우수음식점,11,고기킹,205873.9042,451700.7291,동대문구 장안동 430-18 ,3394-4818
1325,1,원산지표시 우수음식점,11,장위동유성집장안점,205847.0489,451654.2947,동대문구 장안동 430-6 ,2214-5004
1326,1,원산지표시 우수음식점,11,암사해물탕,205809.7426,451473.8485,동대문구 장안동 433-19 ,2215-0876
1106,1,원산지표시 우수음식점,11,채선당,202960.5316,453223.3167,동대문구 제기동 1158-50 ,927-1888
1509,1,원산지표시 우수음식점,11,명동칼국수샤브샤브동대문홈플러스점,203419.6904,452779.3053,동대문구 용두동 33-1 ,
1510,1,원산지표시 우수음식점,11,사조회참치장한평점,205816.8202,451420.0057,동대문구 장안동 433-8 ,02-2246-5588
1322,1,원산지표시 우수음식점,11,양대창맛있는집오쥬리2호점,206018.2347,451844.3982,동대문구 장안동 361-4 ,2242-7644
118,1,원산지표시 우수음식점,12,천지골,198360.847,442585.1536,동작구 사당1동1019-30 ,585-9278
119,1,원산지표시 우수음식점,12,상도갈비타운,195583.9732,445125.6879,동작구 상도1동 522외 3필지 ,816-5492
518,1,원산지표시 우수음식점,12,정성본샤브수끼칼국수,198362.1037,443104.8625,동작구 사당동 139-30 2층,592-7162
519,1,원산지표시 우수음식점,12,희래등,193951.4907,445836.9554,동작구 대방동 39-2 외 3필지,
520,1,원산지표시 우수음식점,12,금강산,193290.2957,443539.3753,동작구 신대방동 395-69 아카데미보라매타워 2층,832-5919
1443,1,원산지표시 우수음식점,12,다채,193375.8886,445646.6535,동작구 대방동 354-1번지 113호,815-3392
1444,1,원산지표시 우수음식점,12,단아한정식,198315.9339,442913.1053,동작구 사당동 147-81,532-3945~6
1329,1,원산지표시 우수음식점,12,수협바다마트 노량진점,195146.4838,445735.2891,동작구 노량진동 330 ,813-6114
1331,1,원산지표시 우수음식점,12,서울가든,192008.2546,443601.9494,동작구 신대방동 584-8 ,834-5987
1330,1,원산지표시 우수음식점,12,무등산가든,192984.0399,444418.4552,동작구 대방동 417-1 ,823-2517
1511,1,원산지표시 우수음식점,12,씨제이푸드빌(주) 빕스대방점,193440.7777,445868.9701,동작구 대방동 341-3 ,02-3280-1997
1512,1,원산지표시 우수음식점,12,가마솥손두부,198246.9436,442046.3947,동작구 사당동 1041-7 ,02-3472-2202
1513,1,원산지표시 우수음식점,12,아카데미컨벤션웨딩,193305.0462,443550.554,동작구 신대방동 395-69 7층 ,
1514,1,원산지표시 우수음식점,12,로바타앤드스시,193317.4817,443646.3333,동작구 신대방동 395-70전문건설회관 29층 ,02-3284-1239
1516,1,원산지표시 우수음식점,12,63스카이샐러드바,193317.4817,443646.3333,동작구 신대방동 395-70전문건설회관29층 ,02-3284-1237
1515,1,원산지표시 우수음식점,12,백리향싱타이,193317.4817,443646.3333,동작구 신대방동 395-70전문건설회관 30층 ,02-3284-1238
523,1,원산지표시 우수음식점,13,알라또레,193352.0099,450440.7808,마포구 서교동 343-11,324-0978
522,1,원산지표시 우수음식점,13,화에이엔디동천홍,193161.2449,449939.7912,마포구 상수동 93-89,322-0056
871,1,원산지표시 우수음식점,13,한라수산,194929.3927,448969.0331,마포구 용강동 50-2,701-0455
524,1,원산지표시 우수음식점,13,보노보노엠 홍대점,192993.7633,450612.4957,마포구 서교동 353-2 지하1층,3144-8080
521,1,원산지표시 우수음식점,13,다하누 마포점,195183.1948,448950.3137,마포구 도화동 도화동 555 한화오벨리스크 지하140호,718-8080
525,1,원산지표시 우수음식점,13,지호한방삼계탕,191775.2223,451177.25,마포구 성산동 260-4 1층,333-8827
870,1,원산지표시 우수음식점,13,팔색삼겹살,194423.2438,450398.8443,마포구 노고산동 107-111,719-4848
1107,1,원산지표시 우수음식점,13,보노보노 마포점,195871.5758,449653.6438,마포구 공덕동 253-42(지층) ,3280-8080
1243,1,원산지표시 우수음식점,13,화로연각,195120.8191,448877.0902,마포구 마포동 33-1(107~114) ,3270-3838
1332,1,원산지표시 우수음식점,13,장세참숯불구이,191681.2289,452185.8437,마포구 성산동 150-7 ,02-372-4488
1333,1,원산지표시 우수음식점,13,월드컵컨벤션웨딩홀부페,191028.3285,452141.301,마포구 성산동 515 ,
1334,1,원산지표시 우수음식점,13,(주)거구상사 거구장,194500.198,450334.0609,마포구 신수동 63-14 ,02-715-3611
1517,1,원산지표시 우수음식점,13,신의주찹쌀순대전문점,194271.2734,450468.3637,마포구 노고산동 109-154 ,02-715-1772
1518,1,원산지표시 우수음식점,13,씨제이푸드빌(주) 빕스마포역점,195115.9574,448879.5376,마포구 마포동 33-1 대농빌딩2층 ,02-702-3997
1519,1,원산지표시 우수음식점,13,비비고상암점,190426.8699,453200.8535,마포구 상암동 1606 CJ E&M센터 ,02-371-5599
1520,1,원산지표시 우수음식점,13,참숯꺼먹돼지생고기굴요리,190703.36,453258.4005,마포구 상암동 4-2(1층) ,02-306-1889
1521,1,원산지표시 우수음식점,13,참숯꺼먹돼지생고기굴요리,190703.36,453258.4005,마포구 상암동 4-2(2층) ,02-306-1889
1522,1,원산지표시 우수음식점,13,크랩하우스,192754.5464,450305.6446,"마포구 서교동 373-8  2,3층 ",02-333-6659
1523,1,원산지표시 우수음식점,13,경복궁서교점 (주)덕용푸드시스템,192777.6975,450905.5885,마포구 서교동 449-13 ,02-3143-7071
536,1,원산지표시 우수음식점,14,난향,194172.1537,450772.3705,서대문구 창천동 72-21,332-1221
531,1,원산지표시 우수음식점,14,참배나무골,196861.4767,451389.6182,서대문구 충정로3가 463 K1리트빌딩 지하1층,393-5292
526,1,원산지표시 우수음식점,14,뱃고동,194994.4142,451040.0632,서대문구 대현동 27-33 지하1층,365-4757
530,1,원산지표시 우수음식점,14,세양원,196740.0327,451138.2635,서대문구 충정로3가 368-2 지하1층,312-2711
872,1,원산지표시 우수음식점,14,모래내설농탕,193642.3245,453064.2621,서대문구 홍은동 415-49,304-0311
527,1,원산지표시 우수음식점,14,벽제갈비,194522.9522,450924.5459,"서대문구 창천동 13-20, 13-109, 13-114",392-8308
528,1,원산지표시 우수음식점,14,미스터피자 연대점,194440.9312,450762.0253,서대문구 창천동 18-30 2층~3층,363-9001
533,1,원산지표시 우수음식점,14,아웃백스테이크하우스 신촌점,194597.3003,451064.9077,서대문구 창천동 2-6,3147-1871
534,1,원산지표시 우수음식점,14,롯데리아 T.G.I.F 신촌점,194396.6531,450813.2487,서대문구 창천동 30-1 10층,3141-1671
1110,1,원산지표시 우수음식점,14,거북이집,193756.8893,451858.818,서대문구 연희동 188-11 ,322-8018
1335,1,원산지표시 우수음식점,14,사조미가,197002.4073,451633.5248,"서대문구 충정로2가 157, 미근동20(지상2층) ",362-1500
1451,1,원산지표시 우수음식점,14,삼주외식산업(주) 웰차이신촌점,194559.769,450999.185,"서대문구 창천동 45-1,3,4,5,15,24, 31-83",393-2992
1524,1,원산지표시 우수음식점,14,마리,195075.0461,451588.8102,서대문구 대신동 85-3 ,02-365-1984
1525,1,원산지표시 우수음식점,14,(주)미스터피자 이대점,195256.8152,451016.9122,서대문구 대현동 53-4 ,02-364-3226
1526,1,원산지표시 우수음식점,14,(주)아워홈연세의료원 장례식장,194748.5496,451740.9459,서대문구 신촌동 134 신종합관(지하3층) ,02-2227-7520
122,1,원산지표시 우수음식점,15,(주)프로간장게장,201694.9344,446119.994,"서초구 잠원동 27-1(지상1층,2층) ",543-4126
1115,1,원산지표시 우수음식점,15,강강술래,202682.4936,443538.9784,서초구 서초동 1338-11 ,3474-9292
1116,1,원산지표시 우수음식점,15,착한고기,203165.8883,442765.3352,서초구 양재동 11-4 ,571-9299
1117,1,원산지표시 우수음식점,15,갈비사랑,203250.8198,442557.9015,서초구 양재동 14-3 ,
1113,1,원산지표시 우수음식점,15,평가옥반포점,201937.1609,444979.9022,서초구 반포동 746-5 ,517-1577
1114,1,원산지표시 우수음식점,15,연타발,202321.9981,444318.5748,서초구 서초동 1317-16 ,536-9281
1239,1,원산지표시 우수음식점,15,투플러스양재참숯갈비,202927.6306,442835.9791,서초구 서초동 1366-5 ,586-0080
1336,1,원산지표시 우수음식점,15,보노보노플러스 서초점,200845.4482,443617.335,서초구 서초동 1553-5 오퓨런스빌딩 2층 ,
1452,1,원산지표시 우수음식점,15,(주)세븐스프링스 강남점,202682.4936,443490.9565,서초구 서초동 1338-12 대한생명빌딩지하1층,3474-1535
1527,1,원산지표시 우수음식점,15,미스터피자 서초점,201162.7239,444709.6297,서초구 반포동 32-5 2층동 ,02-595-1101
1528,1,원산지표시 우수음식점,15,미스터피자 서래점,199816.5212,444470.7105,서초구 반포동 94-2 2층 ,02-3478-5151
1530,1,원산지표시 우수음식점,15,비비고 삼성타운점,202318.8231,444195.5433,서초구 서초동 1320 윤빌딩 지하 1층 ,02-588-7423
1531,1,원산지표시 우수음식점,15,씨제이푸드빌(주) 차이나 팩토리 강남점,202703.7926,443465.2918,서초구 서초동 1338-21 코리아비지니스센터 2층 ,02-587-1561
1532,1,원산지표시 우수음식점,15,씨제이푸드빌(주) 빕스 반포역점,201164.576,445610.3394,서초구 잠원동 58-24 2층 ,02-595-5997
1529,1,원산지표시 우수음식점,15,미스터피자 방배역점,199857.5317,442438.045,서초구 방배동 984-4 1층 ,02-521-4978
75,1,원산지표시 우수음식점,16,우연참치,203024.6006,451512.9407,성동구 도선동 150 ,2282-5900
76,1,원산지표시 우수음식점,16,다원수산,202801.0272,451871.4519,성동구 홍익동 343 ,2293-8866
77,1,원산지표시 우수음식점,16,살곶이 훈제바베큐,203971.4801,450151.6568,성동구 성수1가2동 671-41 ,464-5991
78,1,원산지표시 우수음식점,16,마리스꼬,203367.8981,451337.6539,성동구 행당동168-1 ,2200-1302
541,1,원산지표시 우수음식점,16,빕스 왕십리점,203386.1544,451360.4082,성동구 행당동 168-1 왕십리민자역사 2층,2200-1397
429,1,원산지표시 우수음식점,16,(주)창우캐터링,203756.5057,451001.6324,성동구 행당동 17,2290-9445
431,1,원산지표시 우수음식점,16,유래회관,202785.8798,451882.4321,"성동구 홍익동 357 지상2,3층",2293-8866
427,1,원산지표시 우수음식점,16,성동웨딩타워,205339.2463,448685.333,성동구 성수동2가 231-1 (지상2층),463-5000
428,1,원산지표시 우수음식점,16,아웃백스테이크하우스 왕십리점,202875.1768,451472.0625,"성동구 하왕십리동 966-11 (지상 2,3층)",2299-3841
538,1,원산지표시 우수음식점,16,유천칡냉면,203553.7683,451762.7079,성동구 마장동 775-2,2299-7992
539,1,원산지표시 우수음식점,16,한촌설렁탕 성수점,204957.7826,449972.7981,성동구 성수동2가 289-10 지하1층,463-6568
1337,1,원산지표시 우수음식점,16,보노보노엠성수점,204683.2371,448917.6112,성동구 성수동2가 333-16 이마트 지상3층 ,2205-8080
1338,1,원산지표시 우수음식점,16,대도식당,202704.4144,451978.5819,성동구 홍익동 431 ,2299-1333
1011,1,원산지표시 우수음식점,16,감미옥설렁탕,205966.5085,451240.0886,성동구 용답동 235-4 ,2248-0445
87,1,원산지표시 우수음식점,17,갈비명가이상(길음신관),202276.8866,456049.4295,성북구 하월곡동 221 ,943-2495
88,1,원산지표시 우수음식점,17,장어가요강깬날,202882.7836,455774.2623,성북구 종암동3-1342 청한상가1층 ,953-7090
89,1,원산지표시 우수음식점,17,스시히로바,200910.3109,454571.7286,성북구 동소문동4가75 ,922-0044
542,1,원산지표시 우수음식점,17,조성용의 이웃사촌,205301.6093,456932.1474,성북구 석관동 220-1,965-2547
282,1,원산지표시 우수음식점,17,바이킹샤브샤브해물뷔페,201632.6249,454886.5834,성북구 동선동 1가118-1 3층 ,928-3990
276,1,원산지표시 우수음식점,17,오델리아웨딩부페,200947.7495,454585.6193,성북구 동소문동4가 75-2  ,953-5757
275,1,원산지표시 우수음식점,17,씨제이푸드빌(주)빕스 동소문점,200947.2204,454593.2922,성북구 동소문동4가 75-2 부라다리빙텔202 ,929-5997
307,1,원산지표시 우수음식점,17,화로촌,200986.2465,456364.9458,성북구 정릉동 411-3 외 2필지 ,921-8592
544,1,원산지표시 우수음식점,17,해원한정식,201313.1398,454484.7467,성북구 삼선동4가 332,926-7766
1439,1,원산지표시 우수음식점,17,꽃피는우산골,202708.2906,454000.4921,성북구 안암동5가 86-132 안암랜드 1층,923-7779
127,1,원산지표시 우수음식점,18,대궁,211019.7957,443815.6009,송파구 가락동 124-1 ,443-8300
128,1,원산지표시 우수음식점,18,횡성한우,209586.6111,445867.7133,송파구 방이동 066-3 ,415-8080
129,1,원산지표시 우수음식점,18,오발탄,211794.5634,445528.3845,송파구 오금동 004-13 ,404-0090
130,1,원산지표시 우수음식점,18,씨제이푸드빌 문정점,210905.2309,442912.3116,송파구 문정동 056-2 ,2105-5717
433,1,원산지표시 우수음식점,18,아웃백스테이크하우스 신천점,207223.7449,445777.6887,송파구 잠실동 181-3 효창타워1층,418-2531
228,1,원산지표시 우수음식점,18,신선설농탕,209868.8559,445454.301,송파구 송파동 134 ,424-7567
432,1,원산지표시 우수음식점,18,천하무적,210605.5235,444005.3737,"송파구 가락동 81-2 1,2층",402-9208
242,1,원산지표시 우수음식점,18,우리강산(방이점),210790.4015,445895.3623,송파구 방이동 164-8 ,415-7131
241,1,원산지표시 우수음식점,18,어부삼대,211185.2929,445675.7577,송파구 방이동 185-7 ,420-7770
265,1,원산지표시 우수음식점,18,한국피자헛 석촌역점,209530.3209,444961.9105,"송파구 석촌동 286 지상 1,2,3,4층 ",3431-9570
257,1,원산지표시 우수음식점,18,춘향골남원추어탕,211526.6061,445477.4521,"송파구 오금동 10-3,4 ",3012-4262
547,1,원산지표시 우수음식점,18,천하일품 이모순대보쌈,213058.4144,444481.8892,송파구 마천동 43-1,
549,1,원산지표시 우수음식점,18,사랑채,211086.4709,442785.5098,송파구 문정동 65-12 1층~3층,430-3777
548,1,원산지표시 우수음식점,18,멍텅구리,207197.2204,445612.0592,송파구 잠실동 191-12 1층~2층,3432-6729
545,1,원산지표시 우수음식점,18,군산오징어,208578.745,445212.8021,송파구 삼전동 130-14 1층~3층,
1118,1,원산지표시 우수음식점,18,명가원설농탕,209549.5032,445951.5864,송파구 방이동 66 ,02-425-3536
1119,1,원산지표시 우수음식점,18,수협 바다회상 잠실점,209333.7351,446329.809,송파구 신천동 11-6 ,02-2240-3105
1120,1,원산지표시 우수음식점,18,(주)아모제 푸드캐피탈 잠실점,208675.4504,445751.8256,송파구 잠실동 40-1 ,02-2143-7057
861,1,원산지표시 우수음식점,18,장수유황오리,210260.8369,447678.5253,송파구 풍납동 398-1,474-6868
1438,1,원산지표시 우수음식점,18,금강산,209717.7785,447384.0434,송파구 풍납동 388-1 동관지하1층,3010-2933
1440,1,원산지표시 우수음식점,18,나미,209717.7785,447384.0434,송파구 풍납동 388-1 동관지하1층,3010-2933
1441,1,원산지표시 우수음식점,18,남경,209717.7785,447384.0434,송파구 풍납동 388-1 신관지하1층,3010-2933
1442,1,원산지표시 우수음식점,18,놀부유황오리 진흙구이,206923.6407,445094.2024,송파구 잠실동 305,425-5292
1238,1,원산지표시 우수음식점,18,(주)아모제 마르쉐 롯데월드점,208676.2442,445765.9808,송파구 잠실동 40-1 ,02-418-7703
1339,1,원산지표시 우수음식점,18,우보정,209640.4804,446109.7149,송파구 방이동 64-6 ,420-2550
1340,1,원산지표시 우수음식점,18,스카이라운지,209677.5221,447449.0385,송파구 풍납동 388-1 ,3010-2933
1533,1,원산지표시 우수음식점,18,차이나팩토리올림픽공원점,211111.7386,446435.3118,송파구 방이동 88-2 ,02-425-1535
102,1,원산지표시 우수음식점,19,강계면옥,184867.5991,448868.6235,양천구 신월동 54-7 ,2608-4120
551,1,원산지표시 우수음식점,19,토다이 목동점,189496.0308,448541.201,양천구 목동 908-28 부영그린타운 2차 지하101호,2645-7888
553,1,원산지표시 우수음식점,19,신토불이 신월동점,184640.52,448773.5717,양천구 신월동 44-4 2층~3층,2604-5292
215,1,원산지표시 우수음식점,19,토기장이,189039.8882,448017.7218,양천구 목동 905-34 하나프라자 3층 ,2646-0184
214,1,원산지표시 우수음식점,19,로즈힐목동점,188975.8589,447453.3644,양천구 목동 916 현대백화점 6층 ,2651-2090
550,1,원산지표시 우수음식점,19,정일품참숯오리,188255.5294,447902.1648,양천구 목동 802-9,2644-1412
552,1,원산지표시 우수음식점,19,삼성에버랜드  이대목동병원 장례식당,189960.1109,448539.6134,양천구 목동 911-1 지하1층,2650-5124
1122,1,원산지표시 우수음식점,19,(주)아모제오므토 다이닝 현대백화점,188964.6141,447448.2712,양천구 목1동 916번지 현대백화점 지하2층 ,2163-2191
1121,1,원산지표시 우수음식점,19,구)목동맛갈비,188965.8047,447360.2309,양천구 목1동 406-206 ,2642-2027
1241,1,원산지표시 우수음식점,19,프라자부페,185035.1469,448923.5908,양천구 신월5동 25번지 ,2602-5959
1341,1,원산지표시 우수음식점,19,조가네갈비집,188717.6251,446663.5816,양천구 신정2동 296-24 ,2652-1818
1534,1,원산지표시 우수음식점,19,송(松),188963.4235,447463.2202,양천구 목1동 916번지 현대백화점 6층 ,
1535,1,원산지표시 우수음식점,19,씨제이푸드빌(주) 빕스 목동CBS점,188950.1943,447659.0122,"양천구 목1동 917-1 기독교방송건물내 지하1층, 지상1, 지상2층 ",02-2652-1997
1536,1,원산지표시 우수음식점,19,아네스컨벤션웨딩,188602.2665,447768.8145,양천구 목1동 924 ㈜케이티 지하1층 ,02-2062-3300
1537,1,원산지표시 우수음식점,19,채선당(신월점),185608.5001,446312.2803,양천구 신월6동 1002-1 래미앙아파트 1층 102호 ,02-2696-3101
1539,1,원산지표시 우수음식점,19,청솔나무,186986.982,447213.1884,양천구 신정4동 945-2 ,02-2699-9804-5
1540,1,원산지표시 우수음식점,19,씨제이푸드빌(주) 빕스신정점,187565.0978,446959.8494,양천구 신정4동 981-13 ,02-2607-1997
1538,1,원산지표시 우수음식점,19,채선당(샤브샤브전문점),188812.6107,447029.3026,"양천구 신정2동 86-8(110,111,112호) ",02-2652-0737
475,1,원산지표시 우수음식점,2,채선당,211342.4557,447944.3659,강동구 성내동 520-4,484-4759
476,1,원산지표시 우수음식점,2,풀잎채한상,210994.6603,448813.3255,강동구 천호동 455-8 현대백화점 12층,2225-7588
478,1,원산지표시 우수음식점,2,솜리,211013.1811,448809.6213,강동구 천호동 455-8 현대백화점 12층,2225-7866
481,1,원산지표시 우수음식점,2,(주) 강동진진바라,211721.4721,448429.1497,강동구 성내동 194-0 SK허브진 113-114호,485-0044
483,1,원산지표시 우수음식점,2,빕스 강동역점,211729.4096,448437.7487,강동구 성내동 194-0 SK허브진 2층,472-2997
131,1,원산지표시 우수음식점,2,내고향,212247.994,448459.3122,강동구 길동 413-45 ,475-2929
132,1,원산지표시 우수음식점,2,신토오리,212651.4844,449553.3665,강동구 명일동 353-2 ,429-5292
412,1,원산지표시 우수음식점,2,한국음식점금밭,211774.7196,447071.3714,강동구 성내동 441-8,488-1980
479,1,원산지표시 우수음식점,2,정성본샤브수끼칼국수 천호점,211057.8958,448783.9566,강동구 천호동 455-0 지하1층,477-7754
480,1,원산지표시 우수음식점,2,아웃백스테이크하우스 천호점,211012.1228,448722.7716,강동구 천호동 427-3 지하1층,471-1791
477,1,원산지표시 우수음식점,2,홍보석(천호점),210986.1936,448814.6484,강동구 천호동 455-8 현대백화점 12층,3466-8213
1469,1,원산지표시 우수음식점,2,장치봉의 맵꼬만 명태찜,212050.2837,448837.9318,강동구 길동 383-9 ,02-470-0499
1470,1,원산지표시 우수음식점,2,이남장,211968.7919,448623.8834,강동구 길동 416-19 ,02-473-6868
1471,1,원산지표시 우수음식점,2,동구밖 돌판구이,212904.7573,447461.6988,강동구 둔촌동 108-49 ,02-484-8292
1473,1,원산지표시 우수음식점,2,씨제이푸드빌(주) 빕스(고덕역점),213608.1535,450574.9248,강동구 명일동 46-1 명성프라자2층 ,02-428-2997
